,Open,High,Low,Close,Adj Close,Volume,bullish,volume_before_1,volume_diff_last_hour,volume_before_2,volume_diff_last_2_hour,volume_before_3,volume_diff_last_3_hour,volume_before_4,volume_diff_last_4_hour,volume_before_5,volume_diff_last_5_hour,close_before_1,close_diff_last_hour,close_before_2,close_diff_last_2_hour,close_before_3,close_diff_last_3_hour,close_before_4,close_diff_last_4_hour,close_before_5,close_diff_last_5_hour,close_before_6,close_diff_last_6_hour,close_before_7,close_diff_last_7_hour,close_before_8,close_diff_last_8_hour,close_before_9,close_diff_last_9_hour,SMA_15,SMA_30,SMA_indicator,SMA_indicator_before_1,SMA_indicator_before_2,SMA_indicator_before_3,SMA_indicator_before_4,Upper_Bollinger,Lower_Bollinger,Middle_Bollinger,close_diff_Upper_Bollinger,close_diff_Lower_Bollinger,Bollinger_indicator,Bollinger_indicator_before_1,Bollinger_indicator_before_2,Bollinger_indicator_before_3,Bollinger_indicator_before_4,true_range,holiday_day_diff_before,date,weekday,time
2019-01-03 12:30:00,314.1400146484375,315.0299987792969,310.989990234375,312.0899963378906,312.0899963378906,436157,1.0,734290.0,-107216.0,841506.0,-396884.0,1238390.0,877512.0,360878.0,-4389.0,365267.0,99526.0,314.1000061035156,2.58001708984375,311.5199890136719,-1.3800048828125,312.8999938964844,-10.94000244140625,323.8399963378906,3.019989013671875,320.82000732421875,-0.94000244140625,321.760009765625,-1.580780029296875,323.3407897949219,3.792999267578125,319.54779052734375,-0.972503662109375,320.5202941894531,2.080291748046875,318.07989779385656,318.07989779385656,0,0.0,0.0,0.0,0.0,327.2827088460998,308.8770867416133,318.07989779385656,-15.192712508209183,3.2129095962773135,3.0,3.0,3.0,4.0,2.0,4.040008544921875,33,3,3,4
2019-01-03 13:30:00,311.989990234375,312.93499755859375,310.34161376953125,312.4200134277344,312.4200134277344,415935,1.0,436157.0,-298133.0,734290.0,-107216.0,841506.0,-396884.0,1238390.0,877512.0,360878.0,-4389.0,312.0899963378906,-2.010009765625,314.1000061035156,2.58001708984375,311.5199890136719,-1.3800048828125,312.8999938964844,-10.94000244140625,323.8399963378906,3.019989013671875,320.82000732421875,-0.94000244140625,321.760009765625,-1.580780029296875,323.3407897949219,3.792999267578125,319.54779052734375,-0.972503662109375,317.6082407633464,317.6082407633464,0,0.0,0.0,0.0,0.0,326.9714976742323,308.24498385246045,317.6082407633464,-14.551484246497921,4.175029575273925,3.0,3.0,3.0,3.0,4.0,2.5933837890625,33,3,3,5
2019-01-03 14:30:00,312.45001220703125,312.9219970703125,309.6650085449219,310.9700012207031,310.9700012207031,535930,1.0,415935.0,-20222.0,436157.0,-298133.0,734290.0,-107216.0,841506.0,-396884.0,1238390.0,877512.0,312.4200134277344,0.33001708984375,312.0899963378906,-2.010009765625,314.1000061035156,2.58001708984375,311.5199890136719,-1.3800048828125,312.8999938964844,-10.94000244140625,323.8399963378906,3.019989013671875,320.82000732421875,-0.94000244140625,321.760009765625,-1.580780029296875,323.3407897949219,3.792999267578125,317.0976069523738,317.0976069523738,0,0.0,0.0,0.0,0.0,326.78902256298244,307.4061913417651,317.0976069523738,-15.819021342279314,3.5638098789380024,3.0,3.0,3.0,3.0,3.0,3.256988525390625,33,3,3,6
2019-01-03 15:30:00,310.8900146484375,312.26220703125,310.1300048828125,310.80999755859375,310.80999755859375,757015,1.0,535930.0,119995.0,415935.0,-20222.0,436157.0,-298133.0,734290.0,-107216.0,841506.0,-396884.0,310.9700012207031,-1.45001220703125,312.4200134277344,0.33001708984375,312.0899963378906,-2.010009765625,314.1000061035156,2.58001708984375,311.5199890136719,-1.3800048828125,312.8999938964844,-10.94000244140625,323.8399963378906,3.019989013671875,320.82000732421875,-0.94000244140625,321.760009765625,-1.580780029296875,316.6484919956752,316.6484919956752,0,0.0,0.0,0.0,0.0,326.5476882657814,306.749295725569,316.6484919956752,-15.737690707187653,4.060701833024723,3.0,3.0,3.0,3.0,3.0,2.1322021484375,33,3,3,7
2019-01-04 09:30:00,316.4049987792969,321.3699951171875,316.0799865722656,321.2044982910156,321.2044982910156,823438,1.0,757015.0,221085.0,535930.0,119995.0,415935.0,-20222.0,436157.0,-298133.0,734290.0,-107216.0,310.80999755859375,-0.160003662109375,310.9700012207031,-1.45001220703125,312.4200134277344,0.33001708984375,312.0899963378906,-2.010009765625,314.1000061035156,2.58001708984375,311.5199890136719,-1.3800048828125,312.8999938964844,-10.94000244140625,323.8399963378906,3.019989013671875,320.82000732421875,-0.94000244140625,316.9522257486979,316.9522257486979,0,0.0,0.0,0.0,0.0,326.7771817653654,307.1272697320304,316.9522257486979,-5.5726834743497875,14.077228558985212,2.0,3.0,3.0,3.0,3.0,10.55999755859375,32,4,4,1
2019-01-04 10:30:00,321.335693359375,323.1199951171875,320.92999267578125,322.2799987792969,322.2799987792969,587208,1.0,823438.0,66423.0,757015.0,221085.0,535930.0,119995.0,415935.0,-20222.0,436157.0,-298133.0,321.2044982910156,10.394500732421875,310.80999755859375,-0.160003662109375,310.9700012207031,-1.45001220703125,312.4200134277344,0.33001708984375,312.0899963378906,-2.010009765625,314.1000061035156,2.58001708984375,311.5199890136719,-1.3800048828125,312.8999938964844,-10.94000244140625,323.8399963378906,3.019989013671875,317.2082255045573,317.28521156311035,0,0.0,0.0,0.0,0.0,327.14374769754136,307.42667542867935,317.28521156311035,-4.863748918244482,14.85332335061753,2.0,2.0,3.0,3.0,3.0,2.19000244140625,32,4,4,2
2019-01-04 11:30:00,321.92999267578125,325.8900146484375,321.3800048828125,325.260009765625,325.260009765625,482465,1.0,587208.0,-236230.0,823438.0,66423.0,757015.0,221085.0,535930.0,119995.0,415935.0,-20222.0,322.2799987792969,1.07550048828125,321.2044982910156,10.394500732421875,310.80999755859375,-0.160003662109375,310.9700012207031,-1.45001220703125,312.4200134277344,0.33001708984375,312.0899963378906,-2.010009765625,314.1000061035156,2.58001708984375,311.5199890136719,-1.3800048828125,312.8999938964844,-10.94000244140625,317.5242065429687,317.75431733972886,0,0.0,0.0,0.0,0.0,328.0538517666304,307.45478291282734,317.75431733972886,-2.7938420010053733,17.80522685279766,2.0,2.0,2.0,3.0,3.0,4.510009765625,32,4,4,3
2019-01-04 12:30:00,325.4599914550781,327.8113098144531,324.7687072753906,327.7049865722656,327.7049865722656,458491,1.0,482465.0,-104743.0,587208.0,-236230.0,823438.0,66423.0,757015.0,221085.0,535930.0,119995.0,325.260009765625,2.980010986328125,322.2799987792969,1.07550048828125,321.2044982910156,10.394500732421875,310.80999755859375,-0.160003662109375,310.9700012207031,-1.45001220703125,312.4200134277344,0.33001708984375,312.0899963378906,-2.010009765625,314.1000061035156,2.58001708984375,311.5199890136719,-1.3800048828125,318.0680196126302,318.30713229709204,0,0.0,0.0,0.0,0.0,329.34542475915396,307.2688398350301,318.30713229709204,-1.640438186888332,20.436146737235504,2.0,2.0,2.0,2.0,3.0,3.0426025390625,32,4,4,4
2019-01-04 13:30:00,327.8399963378906,328.4100036621094,325.989990234375,326.9100036621094,326.9100036621094,426502,1.0,458491.0,-23974.0,482465.0,-104743.0,587208.0,-236230.0,823438.0,66423.0,757015.0,221085.0,327.7049865722656,2.444976806640625,325.260009765625,2.980010986328125,322.2799987792969,1.07550048828125,321.2044982910156,10.394500732421875,310.80999755859375,-0.160003662109375,310.9700012207031,-1.45001220703125,312.4200134277344,0.33001708984375,312.0899963378906,-2.010009765625,314.1000061035156,2.58001708984375,318.30596720377605,318.75991500051396,0,0.0,0.0,0.0,0.0,330.190388320166,307.3294416808619,318.75991500051396,-3.2803846580566187,19.580561981247456,2.0,2.0,2.0,2.0,2.0,2.420013427734375,32,4,4,5
2019-01-04 14:30:00,326.989990234375,327.9700012207031,326.0,326.347412109375,326.347412109375,440892,1.0,426502.0,-31989.0,458491.0,-23974.0,482465.0,-104743.0,587208.0,-236230.0,823438.0,66423.0,326.9100036621094,-0.79498291015625,327.7049865722656,2.444976806640625,325.260009765625,2.980010986328125,322.2799987792969,1.07550048828125,321.2044982910156,10.394500732421875,310.80999755859375,-0.160003662109375,310.9700012207031,-1.45001220703125,312.4200134277344,0.33001708984375,312.0899963378906,-2.010009765625,318.61179402669273,319.13928985595703,0,0.0,0.0,0.0,0.0,330.77084718626253,307.50773252565153,319.13928985595703,-4.423435076887529,18.839679583723466,2.0,2.0,2.0,2.0,2.0,1.970001220703125,32,4,4,6
2019-01-04 15:30:00,326.25,327.0,325.9100036621094,326.8800048828125,326.8800048828125,491340,1.0,440892.0,14390.0,426502.0,-31989.0,458491.0,-23974.0,482465.0,-104743.0,587208.0,-236230.0,326.347412109375,-0.562591552734375,326.9100036621094,-0.79498291015625,327.7049865722656,2.444976806640625,325.260009765625,2.980010986328125,322.2799987792969,1.07550048828125,321.2044982910156,10.394500732421875,310.80999755859375,-0.160003662109375,310.9700012207031,-1.45001220703125,312.4200134277344,0.33001708984375,319.0157938639323,319.50789533342635,0,0.0,0.0,0.0,0.0,331.68790561503926,307.4346743410154,319.56128997802733,-4.807900732226756,19.44533054179709,2.0,2.0,2.0,2.0,2.0,1.089996337890625,32,4,4,7
2019-01-07 09:30:00,329.7900085449219,329.7900085449219,323.510009765625,324.9700012207031,324.9700012207031,768641,1.0,491340.0,50448.0,440892.0,14390.0,426502.0,-31989.0,458491.0,-23974.0,482465.0,-104743.0,326.8800048828125,0.5325927734375,326.347412109375,-0.562591552734375,326.9100036621094,-0.79498291015625,327.7049865722656,2.444976806640625,325.260009765625,2.980010986328125,322.2799987792969,1.07550048828125,321.2044982910156,10.394500732421875,310.80999755859375,-0.160003662109375,310.9700012207031,-1.45001220703125,319.09112752278645,319.7561728737571,0,0.0,0.0,0.0,0.0,332.14547173789776,307.4220789212819,319.78377532958984,-7.17547051719464,17.547922299421202,2.0,2.0,2.0,2.0,2.0,6.279998779296875,29,7,0,1
2019-01-07 10:30:00,325.2598876953125,327.9100036621094,325.2598876953125,327.0,327.0,435612,1.0,768641.0,277301.0,491340.0,50448.0,440892.0,14390.0,426502.0,-31989.0,458491.0,-23974.0,324.9700012207031,-1.910003662109375,326.8800048828125,0.5325927734375,326.347412109375,-0.562591552734375,326.9100036621094,-0.79498291015625,327.7049865722656,2.444976806640625,325.260009765625,2.980010986328125,322.2799987792969,1.07550048828125,321.2044982910156,10.394500732421875,310.80999755859375,-0.160003662109375,320.0311279296875,320.07112187924594,0,0.0,0.0,0.0,0.0,332.93050638721917,307.3822652192261,320.15638580322263,-5.930506387219168,19.6177347807739,2.0,2.0,2.0,2.0,2.0,2.94000244140625,29,7,0,2
2019-01-07 11:30:00,327.1878967285156,329.2099914550781,326.54998779296875,328.55999755859375,328.55999755859375,335478,1.0,435612.0,-333029.0,768641.0,277301.0,491340.0,50448.0,440892.0,14390.0,426502.0,-31989.0,327.0,2.029998779296875,324.9700012207031,-1.910003662109375,326.8800048828125,0.5325927734375,326.347412109375,-0.562591552734375,326.9100036621094,-0.79498291015625,327.7049865722656,2.444976806640625,325.260009765625,2.980010986328125,322.2799987792969,1.07550048828125,321.2044982910156,10.394500732421875,321.16712849934896,320.42482503255206,1,0.0,0.0,0.0,0.0,333.6696707109799,307.16502167183256,320.41734619140624,-5.109673152386165,21.394975886761188,2.0,2.0,2.0,2.0,2.0,2.660003662109375,29,7,0,3
2019-01-07 12:30:00,328.5,330.6499938964844,328.4700012207031,329.44000244140625,329.44000244140625,430582,1.0,335478.0,-100134.0,435612.0,-333029.0,768641.0,277301.0,491340.0,50448.0,440892.0,14390.0,328.55999755859375,1.55999755859375,327.0,2.029998779296875,324.9700012207031,-1.910003662109375,326.8800048828125,0.5325927734375,326.347412109375,-0.562591552734375,326.9100036621094,-0.79498291015625,327.7049865722656,2.444976806640625,325.260009765625,2.980010986328125,322.2799987792969,1.07550048828125,322.189794921875,320.7854321289062,1,1.0,0.0,0.0,0.0,334.6491726775028,306.9535189728878,320.8013458251953,-5.209170236096554,22.48648346851843,2.0,2.0,2.0,2.0,2.0,2.17999267578125,29,7,0,4
2019-01-07 13:30:00,329.4960021972656,329.55999755859375,326.6600036621094,327.94000244140625,327.94000244140625,402253,1.0,430582.0,95104.0,335478.0,-100134.0,435612.0,-333029.0,768641.0,277301.0,491340.0,50448.0,329.44000244140625,0.8800048828125,328.55999755859375,1.55999755859375,327.0,2.029998779296875,324.9700012207031,-1.910003662109375,326.8800048828125,0.5325927734375,326.347412109375,-0.562591552734375,326.9100036621094,-0.79498291015625,327.7049865722656,2.444976806640625,325.260009765625,2.980010986328125,323.2464619954427,321.06060791015625,1,1.0,1.0,0.0,0.0,335.3685073842494,306.94618377785997,321.1573455810547,-7.428504942843176,20.99381866354628,2.0,2.0,2.0,2.0,2.0,2.899993896484375,29,7,0,5
2019-01-07 14:30:00,327.79998779296875,328.0299987792969,326.0400085449219,327.5784912109375,327.5784912109375,344784,1.0,402253.0,-28329.0,430582.0,95104.0,335478.0,-100134.0,435612.0,-333029.0,768641.0,277301.0,327.94000244140625,-1.5,329.44000244140625,0.8800048828125,328.55999755859375,1.55999755859375,327.0,2.029998779296875,324.9700012207031,-1.910003662109375,326.8800048828125,0.5325927734375,326.347412109375,-0.562591552734375,326.9100036621094,-0.79498291015625,327.7049865722656,2.444976806640625,324.2570271809896,321.3020109953704,1,1.0,1.0,1.0,0.0,335.80024339690823,306.8882972525059,321.34427032470705,-8.221752185970729,20.69019395843162,2.0,2.0,2.0,2.0,2.0,1.989990234375,29,7,0,6
2019-01-07 15:30:00,327.69000244140625,328.32989501953125,327.010009765625,328.05999755859375,328.05999755859375,369476,1.0,344784.0,-57469.0,402253.0,-28329.0,430582.0,95104.0,335478.0,-100134.0,435612.0,-333029.0,327.5784912109375,-0.36151123046875,327.94000244140625,-1.5,329.44000244140625,0.8800048828125,328.55999755859375,1.55999755859375,327.0,2.029998779296875,324.9700012207031,-1.910003662109375,326.8800048828125,0.5325927734375,326.347412109375,-0.562591552734375,326.9100036621094,-0.79498291015625,325.3963602701823,321.5433676583426,1,1.0,1.0,1.0,1.0,336.28109757151964,307.9234434441053,322.1022705078125,-8.221100012925888,20.136554114488433,2.0,2.0,2.0,2.0,2.0,1.31988525390625,29,7,0,7
2019-01-08 09:30:00,334.25,337.0299987792969,332.75,333.1499938964844,333.1499938964844,1005050,1.0,369476.0,24692.0,344784.0,-57469.0,402253.0,-28329.0,430582.0,95104.0,335478.0,-100134.0,328.05999755859375,0.48150634765625,327.5784912109375,-0.36151123046875,327.94000244140625,-1.5,329.44000244140625,0.8800048828125,328.55999755859375,1.55999755859375,327.0,2.029998779296875,324.9700012207031,-1.910003662109375,326.8800048828125,0.5325927734375,326.347412109375,-0.562591552734375,326.885693359375,321.94359614931307,1,1.0,1.0,1.0,1.0,337.2633233403649,309.1042181635414,323.18377075195315,-4.113329443880502,24.045775732942957,2.0,2.0,2.0,2.0,2.0,8.970001220703125,28,8,1,1
2019-01-08 10:30:00,333.2200012207031,339.106201171875,332.7467956542969,338.1919860839844,338.1919860839844,923870,1.0,1005050.0,635574.0,369476.0,24692.0,344784.0,-57469.0,402253.0,-28329.0,430582.0,95104.0,333.1499938964844,5.089996337890625,328.05999755859375,0.48150634765625,327.5784912109375,-0.36151123046875,327.94000244140625,-1.5,329.44000244140625,0.8800048828125,328.55999755859375,1.55999755859375,327.0,2.029998779296875,324.9700012207031,-1.910003662109375,326.8800048828125,0.5325927734375,328.0181925455729,322.48520914713544,1,1.0,1.0,1.0,1.0,339.29383414969703,309.48290535225607,324.38836975097655,-1.1018480657126588,28.709080731728307,2.0,2.0,2.0,2.0,2.0,6.359405517578125,28,8,1,2
2019-01-08 11:30:00,338.0199890136719,340.8999938964844,336.75,340.3855895996094,340.3855895996094,642684,1.0,923870.0,-81180.0,1005050.0,635574.0,369476.0,24692.0,344784.0,-57469.0,402253.0,-28329.0,338.1919860839844,5.0419921875,333.1499938964844,5.089996337890625,328.05999755859375,0.48150634765625,327.5784912109375,-0.36151123046875,327.94000244140625,-1.5,329.44000244140625,0.8800048828125,328.55999755859375,1.55999755859375,327.0,2.029998779296875,324.9700012207031,-1.910003662109375,329.22523193359376,323.21672871907555,1,1.0,1.0,1.0,1.0,341.1582456148847,310.44805321324026,325.8031494140625,-0.772656015275345,29.937536386369118,2.0,2.0,2.0,2.0,2.0,4.149993896484375,28,8,1,3
2019-01-08 12:30:00,340.3140869140625,340.4100036621094,337.1400146484375,338.8550109863281,338.8550109863281,413453,1.0,642684.0,-281186.0,923870.0,-81180.0,1005050.0,635574.0,369476.0,24692.0,344784.0,-57469.0,340.3855895996094,2.193603515625,338.1919860839844,5.0419921875,333.1499938964844,5.089996337890625,328.05999755859375,0.48150634765625,327.5784912109375,-0.36151123046875,327.94000244140625,-1.5,329.44000244140625,0.8800048828125,328.55999755859375,1.55999755859375,327.0,2.029998779296875,330.1315653483073,323.827885945638,1,1.0,1.0,1.0,1.0,342.1774560513868,312.07234253259753,327.12489929199216,-3.322445065058673,26.782668453730594,2.0,2.0,2.0,2.0,2.0,3.269989013671875,28,8,1,4
2019-01-08 13:30:00,338.79998779296875,339.989990234375,338.197509765625,339.010009765625,339.010009765625,286524,1.0,413453.0,-229231.0,642684.0,-281186.0,923870.0,-81180.0,1005050.0,635574.0,369476.0,24692.0,338.8550109863281,-1.53057861328125,340.3855895996094,2.193603515625,338.1919860839844,5.0419921875,333.1499938964844,5.089996337890625,328.05999755859375,0.48150634765625,327.5784912109375,-0.36151123046875,327.94000244140625,-1.5,329.44000244140625,0.8800048828125,328.55999755859375,1.55999755859375,330.88523356119794,324.47662658691405,1,1.0,1.0,1.0,1.0,342.4228701616062,314.6309292768703,328.52689971923826,-3.4128603959812267,24.37908048875471,2.0,2.0,2.0,2.0,2.0,1.79248046875,28,8,1,5
2019-01-08 14:30:00,338.92999267578125,340.7200012207031,338.6700134277344,340.70001220703125,340.70001220703125,352007,1.0,286524.0,-126929.0,413453.0,-229231.0,642684.0,-281186.0,923870.0,-81180.0,1005050.0,635574.0,339.010009765625,0.154998779296875,338.8550109863281,-1.53057861328125,340.3855895996094,2.193603515625,338.1919860839844,5.0419921875,333.1499938964844,5.089996337890625,328.05999755859375,0.48150634765625,327.5784912109375,-0.36151123046875,327.94000244140625,-1.5,329.44000244140625,0.8800048828125,331.8045674641927,325.0552673339844,1,1.0,1.0,1.0,1.0,342.22011367740174,317.82268722591857,330.02140045166016,-1.5201014703704914,22.87732498111268,2.0,2.0,2.0,2.0,2.0,2.04998779296875,28,8,1,6
2019-01-08 15:30:00,340.739990234375,341.235595703125,340.0,340.4849853515625,340.4849853515625,497060,1.0,352007.0,65483.0,286524.0,-126929.0,413453.0,-229231.0,642684.0,-281186.0,923870.0,-81180.0,340.70001220703125,1.69000244140625,339.010009765625,0.154998779296875,338.8550109863281,-1.53057861328125,340.3855895996094,2.193603515625,338.1919860839844,5.0419921875,333.1499938964844,5.089996337890625,328.05999755859375,0.48150634765625,327.5784912109375,-0.36151123046875,327.94000244140625,-1.5,332.7470723470052,325.67943318684894,1,1.0,1.0,1.0,1.0,343.2971894557582,318.6736601536168,330.9854248046875,-2.8122041041957004,21.811325197945678,2.0,2.0,2.0,2.0,2.0,1.235595703125,28,8,1,7
2019-01-09 09:30:00,342.69000244140625,347.1300048828125,340.9747009277344,345.5,345.5,1111710,1.0,497060.0,145053.0,352007.0,65483.0,286524.0,-126929.0,413453.0,-229231.0,642684.0,-281186.0,340.4849853515625,-0.21502685546875,340.70001220703125,1.69000244140625,339.010009765625,0.154998779296875,338.8550109863281,-1.53057861328125,340.3855895996094,2.193603515625,338.1919860839844,5.0419921875,333.1499938964844,5.089996337890625,328.05999755859375,0.48150634765625,327.5784912109375,-0.36151123046875,333.9884053548177,326.502099609375,1,1.0,1.0,1.0,1.0,345.34876026433807,318.9440894671073,332.1464248657227,0.15123973566193172,26.55591053289271,1.0,2.0,2.0,2.0,2.0,6.64501953125,27,9,2,1
2019-01-09 10:30:00,345.2511901855469,346.6199951171875,344.5889892578125,345.57000732421875,345.57000732421875,715355,1.0,1111710.0,614650.0,497060.0,145053.0,352007.0,65483.0,286524.0,-126929.0,413453.0,-229231.0,345.5,5.0150146484375,340.4849853515625,-0.21502685546875,340.70001220703125,1.69000244140625,339.010009765625,0.154998779296875,338.8550109863281,-1.53057861328125,340.3855895996094,2.193603515625,338.1919860839844,5.0419921875,333.1499938964844,5.089996337890625,328.05999755859375,0.48150634765625,335.3617390950521,327.2264333089193,1,1.0,1.0,1.0,1.0,347.23001433782525,319.0938351494794,333.1619247436523,-1.6600070136065028,26.47617217473936,2.0,1.0,2.0,2.0,2.0,2.031005859375,27,9,2,2
2019-01-09 11:30:00,345.3581848144531,345.55999755859375,344.0,344.6321105957031,344.6321105957031,382940,1.0,715355.0,-396355.0,1111710.0,614650.0,497060.0,145053.0,352007.0,65483.0,286524.0,-126929.0,345.57000732421875,0.07000732421875,345.5,5.0150146484375,340.4849853515625,-0.21502685546875,340.70001220703125,1.69000244140625,339.010009765625,0.154998779296875,338.8550109863281,-1.53057861328125,340.3855895996094,2.193603515625,338.1919860839844,5.0419921875,333.1499938964844,5.089996337890625,336.53721313476564,328.28417053222654,1,1.0,1.0,1.0,1.0,348.71623476029043,319.300327129358,334.0082809448242,-4.084124164587308,25.331783466345144,2.0,2.0,1.0,2.0,2.0,1.57000732421875,27,9,2,3
