Date,Open,High,Low,Close,Adj Close,Volume,time
2019-01-02,99.55999755859375,100.55000305175781,98.94000244140625,100.08999633789062,100.08999633789062,7812427,09:30
2019-01-02,100.13999938964844,101.33999633789062,99.97000122070312,100.87999725341797,100.87999725341797,4471582,10:30
2019-01-02,100.91000366210938,100.98500061035156,100.37000274658203,100.56999969482422,100.56999969482422,3461017,11:30
2019-01-02,100.56999969482422,101.66999816894531,100.52999877929688,101.45999908447266,101.45999908447266,2744577,12:30
2019-01-02,101.44999694824219,101.75,101.05000305175781,101.19999694824219,101.19999694824219,2677888,13:30
2019-01-02,101.19999694824219,101.5999984741211,100.46739959716797,100.55000305175781,100.55000305175781,3321053,14:30
2019-01-02,100.54000091552734,101.31999969482422,100.30999755859375,101.12000274658203,101.12000274658203,3200207,15:30
2019-01-03,100.04000091552734,100.13999938964844,97.73999786376953,98.36000061035156,98.36000061035156,8863814,09:30
2019-01-03,98.36000061035156,98.87999725341797,97.47000122070312,98.45999908447266,98.45999908447266,6052338,10:30
2019-01-03,98.48999786376953,99.58000183105469,98.30000305175781,98.7699966430664,98.7699966430664,3912940,11:30
2019-01-03,98.77999877929688,99.2699966430664,98.0999984741211,98.45999908447266,98.45999908447266,3236803,12:30
2019-01-03,98.43000030517578,98.66000366210938,97.7699966430664,98.56999969482422,98.56999969482422,3927680,13:30
2019-01-03,98.62850189208984,98.80999755859375,97.54000091552734,97.81749725341797,97.81749725341797,4516610,14:30
2019-01-03,97.83999633789062,98.30000305175781,97.22000122070312,97.36000061035156,97.36000061035156,5630893,15:30
2019-01-04,99.69999694824219,101.33000183105469,98.94999694824219,101.33000183105469,101.33000183105469,8990401,09:30
2019-01-04,101.33999633789062,102.06999969482422,101.16000366210938,101.56999969482422,101.56999969482422,7657968,10:30
2019-01-04,101.55000305175781,102.04499816894531,101.29000091552734,101.87000274658203,101.87000274658203,4475945,11:30
2019-01-04,101.88999938964844,102.51000213623047,101.76000213623047,102.33000183105469,102.33000183105469,3785081,12:30
2019-01-04,102.33999633789062,102.48999786376953,101.75,102.20999908447266,102.20999908447266,3596514,13:30
2019-01-04,102.22000122070312,102.3499984741211,101.41999816894531,101.51000213623047,101.51000213623047,4426151,14:30
2019-01-04,101.5,101.94000244140625,101.41999816894531,101.93000030517578,101.93000030517578,4670999,15:30
2019-01-07,101.75,102.00579833984375,100.98999786376953,101.62000274658203,101.62000274658203,6958585,09:30
2019-01-07,101.62999725341797,102.55000305175781,101.62999725341797,102.30000305175781,102.30000305175781,5280152,10:30
2019-01-07,102.33000183105469,103.26000213623047,102.29000091552734,102.93659973144531,102.93659973144531,4492433,11:30
2019-01-07,102.94000244140625,103.22530364990234,102.80999755859375,103.05000305175781,103.05000305175781,2505503,12:30
2019-01-07,103.0199966430664,103.17500305175781,102.3499984741211,102.35240173339844,102.35240173339844,3503149,13:30
2019-01-07,102.33999633789062,102.43000030517578,101.97000122070312,102.2300033569336,102.2300033569336,3397994,14:30
2019-01-07,102.25,102.41000366210938,102.01000213623047,102.05000305175781,102.05000305175781,3728306,15:30
2019-01-08,103.05999755859375,103.97000122070312,102.5,102.54000091552734,102.54000091552734,8146896,09:30
2019-01-08,102.55000305175781,102.69000244140625,101.80999755859375,102.13999938964844,102.13999938964844,4385162,10:30
2019-01-08,102.13159942626953,102.66999816894531,101.72000122070312,102.5199966430664,102.5199966430664,2913118,11:30
2019-01-08,102.5199966430664,102.72000122070312,102.1500015258789,102.58999633789062,102.58999633789062,2397866,12:30
2019-01-08,102.55999755859375,103.16000366210938,102.45999908447266,102.86000061035156,102.86000061035156,2623945,13:30
2019-01-08,102.86000061035156,103.0999984741211,102.51000213623047,102.88500213623047,102.88500213623047,2425080,14:30
2019-01-08,102.91000366210938,102.94999694824219,102.61000061035156,102.8499984741211,102.8499984741211,3310593,15:30
2019-01-09,103.88999938964844,104.28939819335938,103.55000305175781,104.08499908447266,104.08499908447266,7193536,09:30
