Date,Open,High,Low,Close,Adj Close,Volume,time
2019-01-02,91.6500015258789,93.0999984741211,91.6500015258789,92.68000030517578,92.68000030517578,1403618,09:30
2019-01-02,92.74500274658203,93.55999755859375,92.70999908447266,93.16000366210938,93.16000366210938,1159512,10:30
2019-01-02,93.18000030517578,93.6500015258789,92.97000122070312,93.06999969482422,93.06999969482422,955325,11:30
2019-01-02,93.05999755859375,93.6500015258789,93.0,93.55000305175781,93.55000305175781,731035,12:30
2019-01-02,93.55000305175781,93.5999984741211,92.97000122070312,93.05000305175781,93.05000305175781,718837,13:30
2019-01-02,93.05999755859375,93.31999969482422,92.68000030517578,92.9800033569336,92.9800033569336,952027,14:30
2019-01-02,92.95999908447266,93.41999816894531,92.6500015258789,93.33000183105469,93.33000183105469,1067437,15:30
2019-01-03,93.30000305175781,94.48999786376953,93.12000274658203,93.97000122070312,93.97000122070312,1693362,09:30
2019-01-03,93.94999694824219,93.94999694824219,93.45999908447266,93.55999755859375,93.55999755859375,981302,10:30
2019-01-03,93.56999969482422,94.69000244140625,93.5,94.0,94.0,1184188,11:30
2019-01-03,93.98999786376953,94.1449966430664,93.20999908447266,93.33000183105469,93.33000183105469,672708,12:30
2019-01-03,93.31999969482422,93.83000183105469,93.24009704589844,93.81999969482422,93.81999969482422,894326,13:30
2019-01-03,93.87110137939453,94.04000091552734,93.16000366210938,93.19999694824219,93.19999694824219,1015186,14:30
2019-01-03,93.19999694824219,93.43000030517578,92.72000122070312,92.87999725341797,92.87999725341797,962179,15:30
2019-01-04,93.66000366210938,93.66000366210938,92.72000122070312,93.5199966430664,93.5199966430664,1282589,09:30
2019-01-04,93.55000305175781,93.63999938964844,92.86000061035156,92.91999816894531,92.91999816894531,1018524,10:30
2019-01-04,92.9000015258789,93.25,92.73999786376953,93.1500015258789,93.1500015258789,799878,11:30
2019-01-04,93.18000030517578,93.65519714355469,93.0999984741211,93.26000213623047,93.26000213623047,661376,12:30
2019-01-04,93.25,93.41000366210938,93.05999755859375,93.12000274658203,93.12000274658203,670740,13:30
2019-01-04,93.08670043945312,93.52999877929688,93.04000091552734,93.18000030517578,93.18000030517578,827814,14:30
2019-01-04,93.18000030517578,93.43000030517578,93.01000213623047,93.43000030517578,93.43000030517578,1086729,15:30
2019-01-07,93.70999908447266,94.25,93.19999694824219,94.19000244140625,94.19000244140625,1150821,09:30
