Date,Open,High,Low,Close,Adj Close,Volume,time
2019-01-02,90.91000366210938,91.16999816894531,89.95999908447266,90.08999633789062,90.08999633789062,1590497,09:30
2019-01-02,90.12999725341797,90.91999816894531,90.08000183105469,90.70999908447266,90.70999908447266,1022254,10:30
2019-01-02,90.69000244140625,90.87000274658203,90.41999816894531,90.41999816894531,90.41999816894531,1120480,11:30
2019-01-02,90.41000366210938,91.19000244140625,90.37000274658203,91.13999938964844,91.13999938964844,544206,12:30
2019-01-02,91.16000366210938,91.19000244140625,90.66000366210938,90.81999969482422,90.81999969482422,649798,13:30
2019-01-02,90.83000183105469,91.2300033569336,90.70999908447266,91.08999633789062,91.08999633789062,1512908,14:30
2019-01-02,91.08999633789062,91.37999725341797,90.66999816894531,91.2300033569336,91.2300033569336,1182047,15:30
2019-01-03,90.88999938964844,92.48999786376953,90.88999938964844,91.66500091552734,91.66500091552734,1887377,09:30
2019-01-03,91.66999816894531,91.83999633789062,91.12999725341797,91.22000122070312,91.22000122070312,1352936,10:30
2019-01-03,91.25,91.97000122070312,91.0,91.37999725341797,91.37999725341797,1206551,11:30
2019-01-03,91.4000015258789,91.5,90.38999938964844,90.97000122070312,90.97000122070312,672772,12:30
2019-01-03,90.93000030517578,91.4000015258789,90.79000091552734,91.3499984741211,91.3499984741211,859116,13:30
2019-01-03,91.37999725341797,91.38999938964844,90.87000274658203,91.00499725341797,91.00499725341797,1075493,14:30
2019-01-03,91.01000213623047,91.11000061035156,90.5199966430664,90.62999725341797,90.62999725341797,1237233,15:30
2019-01-04,90.8499984741211,91.6050033569336,90.38999938964844,91.5999984741211,91.5999984741211,1317886,09:30
2019-01-04,91.69999694824219,91.9000015258789,91.1500015258789,91.31999969482422,91.31999969482422,990468,10:30
2019-01-04,91.33000183105469,92.05000305175781,91.26000213623047,92.0,92.0,903158,11:30
2019-01-04,92.0,92.30999755859375,91.79000091552734,92.01000213623047,92.01000213623047,964406,12:30
2019-01-04,92.0199966430664,92.13999938964844,91.72000122070312,91.7699966430664,91.7699966430664,791228,13:30
2019-01-04,91.76000213623047,92.2300033569336,91.70999908447266,91.95500183105469,91.95500183105469,1079527,14:30
2019-01-04,91.94999694824219,92.48999786376953,91.9000015258789,92.4800033569336,92.4800033569336,1686060,15:30
2019-01-07,92.0,92.12999725341797,91.41000366210938,91.58499908447266,91.58499908447266,1250411,09:30
2019-01-07,91.62000274658203,92.125,91.55000305175781,91.9800033569336,91.9800033569336,1006381,10:30
2019-01-07,92.02999877929688,92.27999877929688,91.9000015258789,92.18000030517578,92.18000030517578,845236,11:30
2019-01-07,92.16999816894531,92.31999969482422,91.98999786376953,92.20999908447266,92.20999908447266,534551,12:30
2019-01-07,92.23999786376953,92.23999786376953,91.87000274658203,92.06999969482422,92.06999969482422,727240,13:30
2019-01-07,92.05999755859375,92.5,91.87000274658203,92.44499969482422,92.44499969482422,912077,14:30
2019-01-07,92.44000244140625,92.45999908447266,92.05999755859375,92.13999938964844,92.13999938964844,1158789,15:30
2019-01-08,92.6500015258789,93.05999755859375,92.38999938964844,92.69999694824219,92.69999694824219,1828703,09:30
2019-01-08,92.7249984741211,92.93000030517578,92.30000305175781,92.65499877929688,92.65499877929688,1367276,10:30
2019-01-08,92.62000274658203,92.66999816894531,91.87000274658203,92.22000122070312,92.22000122070312,988758,11:30
2019-01-08,92.25,92.2699966430664,91.83000183105469,92.0999984741211,92.0999984741211,790249,12:30
2019-01-08,92.12000274658203,92.27999877929688,92.0,92.16470336914062,92.16470336914062,700619,13:30
2019-01-08,92.16000366210938,92.66000366210938,92.13999938964844,92.65650177001953,92.65650177001953,869440,14:30
2019-01-08,92.66999816894531,92.7699966430664,92.38999938964844,92.44000244140625,92.44000244140625,1226139,15:30
2019-01-09,92.6500015258789,92.94999694824219,92.08000183105469,92.0999984741211,92.0999984741211,1778066,09:30
2019-01-09,92.1500015258789,92.22000122070312,91.67500305175781,92.01000213623047,92.01000213623047,1372459,10:30
2019-01-09,92.0,92.0199966430664,91.69000244140625,91.75,91.75,1058643,11:30
2019-01-09,91.73999786376953,92.0199966430664,91.69000244140625,91.69000244140625,91.69000244140625,1313719,12:30
2019-01-09,91.68000030517578,91.73999786376953,91.19999694824219,91.23999786376953,91.23999786376953,1515040,13:30
2019-01-09,91.25700378417969,91.48999786376953,91.04000091552734,91.33000183105469,91.33000183105469,2342718,14:30
2019-01-09,91.33000183105469,91.33499908447266,90.81500244140625,90.95999908447266,90.95999908447266,1877877,15:30
2019-01-10,90.87000274658203,91.06999969482422,90.61000061035156,90.91999816894531,90.91999816894531,1485838,09:30
2019-01-10,90.93000030517578,91.20500183105469,90.80999755859375,91.10980224609375,91.10980224609375,1371115,10:30
2019-01-10,91.12999725341797,91.45999908447266,91.12999725341797,91.32499694824219,91.32499694824219,796218,11:30
2019-01-10,91.33000183105469,91.53500366210938,91.0250015258789,91.22000122070312,91.22000122070312,690871,12:30
2019-01-10,91.23999786376953,91.36499786376953,90.99500274658203,91.28359985351562,91.28359985351562,1136866,13:30
2019-01-10,91.29000091552734,91.40499877929688,91.02999877929688,91.33000183105469,91.33000183105469,864912,14:30
2019-01-10,91.31999969482422,91.44000244140625,91.16999816894531,91.16999816894531,91.16999816894531,1669863,15:30
2019-01-11,91.68000030517578,91.80000305175781,91.12000274658203,91.31999969482422,91.31999969482422,1285951,09:30
2019-01-11,91.30000305175781,91.5,91.16000366210938,91.48999786376953,91.48999786376953,624626,10:30
2019-01-11,91.51000213623047,91.58000183105469,91.27999877929688,91.30000305175781,91.30000305175781,657811,11:30
2019-01-11,91.30999755859375,91.45999908447266,91.23999786376953,91.37000274658203,91.37000274658203,537876,12:30
2019-01-11,91.37999725341797,91.58999633789062,91.36849975585938,91.5199966430664,91.5199966430664,562643,13:30
2019-01-11,91.52999877929688,91.59649658203125,91.38999938964844,91.41999816894531,91.41999816894531,683296,14:30
2019-01-11,91.41000366210938,91.79499816894531,91.40360260009766,91.75,91.75,1283124,15:30
2019-01-14,91.4000015258789,91.87000274658203,91.4000015258789,91.61000061035156,91.61000061035156,1034257,09:30
2019-01-14,91.5999984741211,91.7699966430664,91.30000305175781,91.30999755859375,91.30999755859375,912296,10:30
2019-01-14,91.27999877929688,91.3499984741211,91.0,91.2655029296875,91.2655029296875,601368,11:30
2019-01-14,91.2300033569336,91.2699966430664,91.06999969482422,91.16999816894531,91.16999816894531,427166,12:30
2019-01-14,91.17729949951172,91.22000122070312,90.8499984741211,90.88999938964844,90.88999938964844,512548,13:30
2019-01-14,90.88999938964844,91.33000183105469,90.87000274658203,91.2699966430664,91.2699966430664,763106,14:30
2019-01-14,91.2699966430664,91.33999633789062,91.08000183105469,91.13999938964844,91.13999938964844,815435,15:30
2019-01-15,91.27999877929688,92.48999786376953,91.2300033569336,92.31999969482422,92.31999969482422,1569611,09:30
