Date,Open,High,Low,Close,Adj Close,Volume,time
2019-01-02,108.25,109.12000274658203,107.76000213623047,108.61000061035156,108.61000061035156,1462102,09:30
2019-01-02,108.58999633789062,109.0199966430664,108.05000305175781,108.5,108.5,1241333,10:30
2019-01-02,108.48999786376953,108.5,107.75,107.8499984741211,107.8499984741211,926952,11:30
2019-01-02,107.80999755859375,108.8499984741211,107.80999755859375,108.76000213623047,108.76000213623047,776729,12:30
2019-01-02,108.7699966430664,108.86000061035156,108.45999908447266,108.61000061035156,108.61000061035156,819972,13:30
2019-01-02,108.63500213623047,108.83999633789062,108.08000183105469,108.36000061035156,108.36000061035156,1261513,14:30
2019-01-02,108.33000183105469,109.08999633789062,108.15499877929688,108.94999694824219,108.94999694824219,1079772,15:30
2019-01-03,108.55999755859375,108.61000061035156,106.88999938964844,107.16000366210938,107.16000366210938,1757893,09:30
2019-01-03,107.04000091552734,107.33000183105469,106.36530303955078,106.83499908447266,106.83499908447266,1063372,10:30
2019-01-03,106.88999938964844,107.80000305175781,106.63999938964844,107.08000183105469,107.08000183105469,1080526,11:30
2019-01-03,107.06999969482422,107.4800033569336,106.42500305175781,106.75,106.75,707283,12:30
2019-01-03,106.72000122070312,106.93000030517578,106.26000213623047,106.59500122070312,106.59500122070312,956466,13:30
2019-01-03,106.62000274658203,106.80999755859375,105.94999694824219,106.27999877929688,106.27999877929688,1199797,14:30
2019-01-03,106.29000091552734,106.5999984741211,106.04499816894531,106.30999755859375,106.30999755859375,1432525,15:30
2019-01-04,108.0,109.75,107.25,109.73999786376953,109.73999786376953,1673024,09:30
2019-01-04,109.7300033569336,109.80999755859375,109.01000213623047,109.23999786376953,109.23999786376953,1619767,10:30
2019-01-04,109.19999694824219,109.9800033569336,109.01000213623047,109.8499984741211,109.8499984741211,692144,11:30
2019-01-04,109.9000015258789,110.62999725341797,109.77999877929688,110.55000305175781,110.55000305175781,1047380,12:30
2019-01-04,110.55999755859375,110.75,109.58000183105469,109.80000305175781,109.80000305175781,936400,13:30
2019-01-04,109.79000091552734,110.08999633789062,109.1500015258789,109.2300033569336,109.2300033569336,1094393,14:30
2019-01-04,109.19999694824219,109.6438980102539,109.12999725341797,109.5999984741211,109.5999984741211,1324355,15:30
2019-01-07,110.0,110.20999908447266,109.33000183105469,110.12000274658203,110.12000274658203,1003369,09:30
